ecosystem,name,version,state_presence,state_status,severity,alert_status,alert_route,scan_finished_ms,last_error
npm,@servicetitan/web-components,38.1.4,present,scanned,malware,sent,default,1785846572089,""
npm,@servicetitan/web-components,38.1.5,present,scanned,malware,sent,default,1785846571974,""
npm,@servicetitan/web-components,38.1.6,present,scanned,malware,sent,default,1785846297387,""
npm,@servicetitan/web-components,38.1.7,present,scanned,malware,sent,default,1785847527185,""
npm,@servicetitan/widget-platform,5.6.1,present,scanned,malware,pending,default,1785853889418,""
npm,@servicetitan/widget-platform,5.6.2,present,scanned,malware,pending,default,1785853889250,""
npm,@servicetitan/widget-platform,5.6.3,present,scanned,malware,pending,default,1785853889450,""
npm,@servicetitan/widget-platform,5.6.4,present,scanned,malware,pending,default,1785853889386,""
npm,@servicetitan/widget-platform,5.6.5,present,scanned,malware,sent,default,1785843792243,""
npm,@servicetitan/widget-platform,5.6.6,present,scanned,malware,sent,default,1785845985656,""
npm,@servicetitan/widget-platform,5.6.7,present,scanned,malware,sent,default,1785847254725,""
npm,@servicetitan/widget-platform-monolith,5.6.1,present,scanned,malware,sent,default,1785843808556,""
npm,@servicetitan/widget-platform-monolith,5.6.2,present,scanned,malware,sent,default,1785843808591,""
npm,@servicetitan/widget-platform-monolith,5.6.3,present,scanned,malware,sent,default,1785843808619,""
npm,@servicetitan/widget-platform-monolith,5.6.4,present,scanned,malware,sent,default,1785843808648,""
npm,@servicetitan/widget-platform-monolith,5.6.5,present,scanned,malware,sent,default,1785844122959,""
npm,@servicetitan/widget-platform-monolith,5.6.6,present,scanned,malware,sent,default,1785845969964,""
npm,@servicetitan/widget-platform-monolith,5.6.7,present,scanned,malware,sent,default,1785847525602,""
npm,@thiennq/docs-viewer,1.6.4,present,scanned,malware,sent,default,1785847882075,""
npm,@umacloud/cli-darwin-arm64,1.0.74,present,scanned,malware,sent,default,1785850701300,""
npm,@umacloud/cli-darwin-x64,1.0.74,present,scanned,malware,sent,default,1785850691753,""
npm,@umacloud/cli-linux-arm64,1.0.74,present,scanned,malware,sent,default,1785850691413,""
npm,@umacloud/cli-linux-musl-arm64,1.0.74,present,scanned,malware,sent,default,1785850701392,""
npm,@umacloud/cli-linux-musl-x64,1.0.74,present,scanned,malware,sent,default,1785850740130,""
npm,@umacloud/cli-linux-x64,1.0.74,present,scanned,malware,sent,default,1785850731060,""
npm,@umacloud/cli-win32-x64,1.0.74,present,scanned,malware,sent,default,1785850731755,""
npm,@umacloud/knowledge,1.0.74,present,scanned,malware,sent,default,1785850679956,""
npm,@workbench-stack/core,3.9.8,present,scanned,malware,pending,default,1785853890160,""
npm,babel-plugin-linaria-css-to-undefined,0.3.1,present,scanned,malware,pending,default,1785853889868,""
npm,babel-plugin-linaria-css-to-undefined,0.3.12,present,scanned,malware,sent,default,1785848624338,""
npm,babel-plugin-linaria-css-to-undefined,0.3.2,present,scanned,malware,pending,default,1785853889743,""
npm,babel-plugin-linaria-css-to-undefined,0.3.3,present,scanned,malware,pending,default,1785853889774,""
npm,babel-plugin-linaria-css-to-undefined,0.3.4,present,scanned,malware,pending,default,1785853889837,""
npm,babel-plugin-linaria-css-to-undefined,0.3.5,present,scanned,malware,pending,default,1785853889703,""
npm,babel-plugin-linaria-css-to-undefined,0.3.6,present,scanned,malware,sent,default,1785843517757,""
npm,babel-plugin-linaria-css-to-undefined,0.3.7,present,scanned,malware,sent,default,1785843517752,""
npm,babel-plugin-linaria-css-to-undefined,0.3.8,present,scanned,malware,sent,default,1785843517755,""
npm,babel-plugin-linaria-css-to-undefined,0.3.9,present,scanned,malware,sent,default,1785845477176,""
npm,cache-manager,7.2.10,present,scanned,malware,sent,default,1785839416586,""
npm,cacheable,2.5.1,present,scanned,malware,sent,default,1785839366158,""
npm,cacheable-request,13.0.20,present,scanned,malware,pending,default,1785854236000,""
npm,conv-context-next,1.0.10,present,scanned,malware,sent,default,1785848305199,""
npm,conv-context-next,1.0.9,present,scanned,malware,sent,default,1785846512235,""
npm,ecto,5.0.1,present,scanned,malware,sent,default,1785839511504,""
npm,editable-contracts,0.0.12,present,scanned,malware,pending,default,1785853889806,""
npm,editable-contracts,0.0.13,present,scanned,malware,pending,default,1785853889899,""
npm,editable-contracts,0.0.14,present,scanned,malware,pending,default,1785853889932,""
npm,editable-contracts,0.0.15,present,scanned,malware,pending,default,1785853890433,""
npm,editable-contracts,0.0.16,present,scanned,malware,pending,default,1785853890400,""
npm,editable-contracts,0.0.17,present,scanned,malware,pending,default,1785853890570,""
npm,editable-contracts,0.0.18,present,scanned,malware,pending,default,1785853890602,""
npm,editable-contracts,0.0.19,present,scanned,malware,sent,default,1785843103460,""
npm,editable-contracts,0.0.20,present,scanned,malware,sent,default,1785843601823,""
npm,editable-contracts,0.0.21,present,scanned,malware,sent,default,1785843601793,""
npm,editable-contracts,0.0.22,present,scanned,malware,sent,default,1785843601780,""
npm,editable-contracts,0.0.23,present,scanned,malware,sent,default,1785843601776,""
npm,editable-contracts,0.0.24,present,scanned,malware,sent,default,1785844931353,""
npm,editable-contracts,0.0.25,present,scanned,malware,sent,default,1785844971737,""
npm,editable-contracts,0.0.27,present,scanned,malware,sent,default,1785847462393,""
npm,eslint-plugin-folder-schema,1.0.10,present,scanned,malware,sent,default,1785843110736,""
npm,eslint-plugin-folder-schema,1.0.11,present,scanned,malware,sent,default,1785843128672,""
npm,eslint-plugin-folder-schema,1.0.12,present,scanned,malware,sent,default,1785843128682,""
npm,eslint-plugin-folder-schema,1.0.13,present,scanned,malware,sent,default,1785843098275,""
npm,eslint-plugin-folder-schema,1.0.14,present,scanned,malware,sent,default,1785843601452,""
npm,eslint-plugin-folder-schema,1.0.15,present,scanned,malware,sent,default,1785843625851,""
npm,eslint-plugin-folder-schema,1.0.16,present,scanned,malware,sent,default,1785843625854,""
npm,eslint-plugin-folder-schema,1.0.17,present,scanned,malware,sent,default,1785843625856,""
npm,eslint-plugin-folder-schema,1.0.18,present,scanned,malware,sent,default,1785844918195,""
npm,eslint-plugin-folder-schema,1.0.19,present,scanned,malware,sent,default,1785844971423,""
npm,eslint-plugin-folder-schema,1.0.21,present,scanned,malware,sent,default,1785847275918,""
npm,eslint-plugin-folder-schema,1.0.6,present,scanned,malware,sent,default,1785843110688,""
npm,eslint-plugin-folder-schema,1.0.7,present,scanned,malware,sent,default,1785843110698,""
npm,eslint-plugin-folder-schema,1.0.8,present,scanned,malware,sent,default,1785843110727,""
npm,eslint-plugin-folder-schema,1.0.9,present,scanned,malware,sent,default,1785843110733,""
npm,example-js-project,1.0.10,present,scanned,malware,sent,default,1785846486927,""
npm,example-js-project,1.0.11,present,scanned,malware,sent,default,1785848305471,""
npm,file-entry-cache,11.1.6,present,scanned,malware,sent,default,1785839347301,""
npm,flat-cache,6.1.24,present,scanned,malware,pending,default,1785854236000,""
npm,folder-lint,1.0.10,present,scanned,malware,pending,default,1785853890506,""
npm,folder-lint,1.0.11,present,scanned,malware,pending,default,1785853890634,""
npm,folder-lint,1.0.12,present,scanned,malware,pending,default,1785853890473,""
npm,folder-lint,1.0.13,present,scanned,malware,sent,default,1785843103288,""
npm,folder-lint,1.0.14,present,scanned,malware,sent,default,1785843601790,""
npm,folder-lint,1.0.15,present,scanned,malware,sent,default,1785843601787,""
npm,folder-lint,1.0.16,present,scanned,malware,sent,default,1785843601783,""
npm,folder-lint,1.0.17,present,scanned,malware,sent,default,1785843601797,""
npm,folder-lint,1.0.18,present,scanned,malware,sent,default,1785844918716,""
npm,folder-lint,1.0.19,present,scanned,malware,sent,default,1785844978630,""
npm,folder-lint,1.0.21,present,scanned,malware,sent,default,1785847266182,""
npm,folder-lint,1.0.6,present,scanned,malware,pending,default,1785853890538,""
npm,folder-lint,1.0.7,present,scanned,malware,pending,default,1785853890666,""
npm,folder-lint,1.0.8,present,scanned,malware,pending,default,1785853891354,""
npm,folder-lint,1.0.9,present,scanned,malware,pending,default,1785853891255,""
npm,frontend-orb,4.4.1,present,scanned,malware,pending,default,1785853891285,""
npm,frontend-orb,4.4.10,present,scanned,malware,sent,default,1785845496585,""
npm,frontend-orb,4.4.13,present,scanned,malware,sent,default,1785848644809,""
npm,frontend-orb,4.4.2,present,scanned,malware,pending,default,1785853891223,""
npm,frontend-orb,4.4.3,present,scanned,malware,pending,default,1785853891124,""
npm,frontend-orb,4.4.4,present,scanned,malware,pending,default,1785853891094,""
npm,frontend-orb,4.4.5,present,scanned,malware,pending,default,1785853891055,""
npm,frontend-orb,4.4.6,present,scanned,malware,pending,default,1785853891155,""
npm,frontend-orb,4.4.7,present,scanned,malware,sent,default,1785843496264,""
npm,frontend-orb,4.4.8,present,scanned,malware,sent,default,1785843496240,""
npm,frontend-orb,4.4.9,present,scanned,malware,sent,default,1785843496265,""
npm,hamus.js,0.4.1,present,scanned,malware,pending,default,1785853891193,""
npm,http-metrics-middleware,2.2.2,present,scanned,malware,pending,default,1785853891321,""
npm,keyv,6.0.0,present,scanned,malware,sent,default,1785841821477,""
npm,native-frontend-orb,1.1.10,present,scanned,malware,sent,default,1785843347488,""
npm,native-frontend-orb,1.1.11,present,scanned,malware,sent,default,1785845477214,""
npm,native-frontend-orb,1.1.14,present,scanned,malware,sent,default,1785848624515,""
npm,native-frontend-orb,1.1.4,present,scanned,malware,pending,default,1785853891719,""
npm,native-frontend-orb,1.1.5,present,scanned,malware,pending,default,1785853891689,""
npm,native-frontend-orb,1.1.6,present,scanned,malware,pending,default,1785853891750,""
npm,native-frontend-orb,1.1.7,present,scanned,malware,pending,default,1785853891781,""
npm,native-frontend-orb,1.1.8,present,scanned,malware,pending,default,1785853891580,""
npm,native-frontend-orb,1.1.9,present,scanned,malware,sent,default,1785843347479,""
npm,picasso-plugin-hammer,2.11.6,present,scanned,malware,pending,default,1785853891812,""
npm,picasso-plugin-q,2.11.6,present,scanned,malware,pending,default,1785853892110,""
npm,picasso.js,2.11.6,present,scanned,malware,pending,default,1785853891899,""
npm,pob-test-package-in-monorepo,5.2.1,present,scanned,malware,pending,default,1785853891655,""
npm,pob-test-package-in-monorepo,5.2.12,present,scanned,malware,sent,default,1785848546644,""
npm,pob-test-package-in-monorepo,5.2.2,present,scanned,malware,pending,default,1785853891614,""
npm,pob-test-package-in-monorepo,5.2.3,present,scanned,malware,pending,default,1785853892326,""
npm,pob-test-package-in-monorepo,5.2.4,present,scanned,malware,pending,default,1785853892465,""
npm,pob-test-package-in-monorepo,5.2.5,present,scanned,malware,pending,default,1785853892362,""
npm,pob-test-package-in-monorepo,5.2.6,present,scanned,malware,sent,default,1785843496275,""
npm,pob-test-package-in-monorepo,5.2.7,present,scanned,malware,sent,default,1785843496353,""
npm,pob-test-package-in-monorepo,5.2.8,present,scanned,malware,sent,default,1785843496266,""
npm,pob-test-package-in-monorepo,5.2.9,present,scanned,malware,sent,default,1785845477171,""
npm,pob-test-typescript-package-in-monorepo,4.2.1,present,scanned,malware,sent,default,1785843517473,""
npm,pob-test-typescript-package-in-monorepo,4.2.10,present,scanned,malware,sent,default,1785845476878,""
npm,pob-test-typescript-package-in-monorepo,4.2.13,present,scanned,malware,sent,default,1785848698892,""
npm,pob-test-typescript-package-in-monorepo,4.2.2,present,scanned,malware,sent,default,1785843517475,""
npm,pob-test-typescript-package-in-monorepo,4.2.3,present,scanned,malware,sent,default,1785843517477,""
npm,pob-test-typescript-package-in-monorepo,4.2.4,present,scanned,malware,sent,default,1785843517479,""
npm,pob-test-typescript-package-in-monorepo,4.2.5,present,scanned,malware,sent,default,1785843517481,""
npm,pob-test-typescript-package-in-monorepo,4.2.6,present,scanned,malware,sent,default,1785843517482,""
npm,pob-test-typescript-package-in-monorepo,4.2.7,present,scanned,malware,sent,default,1785843496445,""
npm,pob-test-typescript-package-in-monorepo,4.2.8,present,scanned,malware,sent,default,1785843496287,""
npm,pob-test-typescript-package-in-monorepo,4.2.9,present,scanned,malware,sent,default,1785843496239,""
npm,qlik-chart-modules,1.1.1,present,scanned,malware,pending,default,1785853894199,""
npm,qlik-modifiers,0.10.1,present,scanned,malware,pending,default,1785853892536,""
npm,qlik-object-conversion,0.17.2,present,scanned,malware,pending,default,1785853892575,""
npm,rwc-client,0.29.18,present,scanned,malware,sent,default,1785847061183,""
npm,rwc-client,0.29.19,present,scanned,malware,sent,default,1785848305198,""
npm,server-hemera-mongo,0.0.12,present,scanned,malware,pending,default,1785853892435,""
npm,sn-listbox,0.3.3,present,scanned,malware,pending,default,1785854236000,""
npm,tslint-folder-schema,1.0.10,present,scanned,malware,sent,default,1785843110740,""
npm,tslint-folder-schema,1.0.11,present,scanned,malware,sent,default,1785843128675,""
npm,tslint-folder-schema,1.0.12,present,scanned,malware,sent,default,1785843128679,""
npm,tslint-folder-schema,1.0.13,present,scanned,malware,sent,default,1785843103347,""
npm,tslint-folder-schema,1.0.14,present,scanned,malware,sent,default,1785843625865,""
npm,tslint-folder-schema,1.0.15,present,scanned,malware,sent,default,1785843625890,""
npm,tslint-folder-schema,1.0.16,present,scanned,malware,sent,default,1785843625892,""
npm,tslint-folder-schema,1.0.17,present,scanned,malware,sent,default,1785843625894,""
npm,tslint-folder-schema,1.0.18,present,scanned,malware,sent,default,1785844918189,""
npm,tslint-folder-schema,1.0.19,present,scanned,malware,sent,default,1785844977971,""
npm,tslint-folder-schema,1.0.20,present,scanned,malware,sent,default,1785845901519,""
npm,tslint-folder-schema,1.0.21,present,scanned,malware,sent,default,1785847355884,""
npm,tslint-folder-schema,1.0.6,present,scanned,malware,sent,default,1785843110692,""
npm,tslint-folder-schema,1.0.7,present,scanned,malware,sent,default,1785843110695,""
npm,tslint-folder-schema,1.0.8,present,scanned,malware,sent,default,1785843110724,""
npm,tslint-folder-schema,1.0.9,present,scanned,malware,sent,default,1785843110731,""
npm,umadev,1.0.74,present,scanned,malware,sent,default,1785850669006,""
npm,verdaccio-okta-oauth,38.1.1,present,scanned,malware,pending,default,1785853892499,""
npm,verdaccio-okta-oauth,38.1.10,present,scanned,malware,sent,default,1785843579333,""
npm,verdaccio-okta-oauth,38.1.11,present,scanned,malware,sent,default,1785843579328,""
npm,verdaccio-okta-oauth,38.1.12,present,scanned,malware,sent,default,1785843579322,""
npm,verdaccio-okta-oauth,38.1.13,present,scanned,malware,sent,default,1785844931380,""
npm,verdaccio-okta-oauth,38.1.14,present,scanned,malware,sent,default,1785844978330,""
npm,verdaccio-okta-oauth,38.1.15,present,scanned,malware,sent,default,1785845896550,""
npm,verdaccio-okta-oauth,38.1.16,present,scanned,malware,sent,default,1785847438820,""
npm,verdaccio-okta-oauth,38.1.2,present,scanned,malware,pending,default,1785853892402,""
npm,verdaccio-okta-oauth,38.1.3,present,scanned,malware,pending,default,1785853894747,""
npm,verdaccio-okta-oauth,38.1.4,present,scanned,malware,pending,default,1785853894612,""
npm,verdaccio-okta-oauth,38.1.5,present,scanned,malware,pending,default,1785853894576,""
